"average_neighbor_degree_HL","betweenness_centrality_HL","betweenness_HL","closeness_centrality_HL","closeness_HL","d_HL","degree_centrality_HL","degree_HL","Fisher.alpha_HL","generality.HL","hits_authorities_HL","hits_hubs_HL","interaction.push.pull_HL","isolate_HL","latapy_clustering_HL","nestedrank_HL","niche.overlap.HL","node.specialisation.index.NSI_HL","node_redundancy_HL","pagerank_HL","PDI_HL","robustness.HL","species.specificity.index_HL","species.strength_HL","V.ratio.HL"
3,0,0,0.354,0.0230769230769231,0.55788589130226,0.0192,1,134217776.500017,5.5,7e-04,0.0014,-0.666666666666667,NA,0.1019,0.741935483870968,0.122912137141273,1.93548387096774,NA,0.0047,1,0.650833276975453,1,0.333333333333333,11.9844492440605
7,0,0,0.4071,0.0258741258741259,0.216908148553054,0.0192,1,134217776.500017,5.5,0.0022,0.0044,-0.857142857142857,NA,0.0975,0.774193548387097,0.122912137141273,1.80645161290323,NA,0.004,1,0.650833276975453,1,0.142857142857143,11.9844492440605
12,0,0,0.4286,0.0293706293706294,0,0.0192,1,134217776.500017,5.5,0.0024,0.0048,-0.916666666666667,NA,0.3273,0.806451612903226,0.122912137141273,1.64516129032258,NA,0.0041,1,0.650833276975453,1,0.0833333333333333,11.9844492440605
3.625,0.0474,0.00403714817072218,0.4597,0.0300699300699301,0.505377577385945,0.1538,8,2147483652,5.5,0.0065,0.0132,0.29389880952381,NA,0.1151,0.193548387096774,0.122912137141273,1.61290322580645,0.5,0.0227,0.862745098039216,0.650833276975453,0.328394788714593,3.35119047619048,11.9844492440605
7.5,0.0056,0.0305155734758623,0.4711,0.0335664335664336,0.143951682410497,0.0769,4,2147483650,5.5,0.0075,0.0153,-0.100694444444444,NA,0.174,0.354838709677419,0.122912137141273,1.45161290322581,1,0.011,0.941176470588235,0.650833276975453,0.485071250072666,0.597222222222222,11.9844492440605
6.3333,0.0132,0.0388804236277161,0.4831,0.0335664335664336,0.233382534218877,0.1154,6,1073741869.66667,5.5,0.0099,0.0202,0.0416666666666667,NA,0.1647,0.225806451612903,0.122912137141273,1.45161290322581,0.9333,0.0159,0.901960784313726,0.650833276975453,0.387719998691866,1.25,11.9844492440605
6.25,0.003,0.00746089049338147,0.4351,0.0300699300699301,0.242366562707876,0.0769,4,2147483650,5.5,0.0072,0.0148,-0.055952380952381,NA,0.1749,0.387096774193548,0.122912137141273,1.61290322580645,1,0.0109,0.941176470588235,0.650833276975453,0.485071250072666,0.776190476190476,11.9844492440605
9,0,0,0.4161,0.0272727272727273,0.115771782604519,0.0192,1,134217776.500017,5.5,0.0022,0.0046,-0.888888888888889,NA,0.2409,0.838709677419355,0.122912137141273,1.74193548387097,NA,0.0041,1,0.650833276975453,1,0.111111111111111,11.9844492440605
10,0,0,0.4071,0.027972027972028,0.0733715919708733,0.0192,1,134217776.500017,5.5,0.0021,0.0044,-0.9,NA,0.2778,0.870967741935484,0.122912137141273,1.70967741935484,NA,0.0041,1,0.650833276975453,1,0.1,11.9844492440605
6.5,0.0025,0.00612142570626325,0.4419,0.0300699300699301,0.220794880209135,0.0769,4,2147483650,5.5,0.0074,0.0151,-0.06875,NA,0.21,0.419354838709677,0.122912137141273,1.61290322580645,1,0.0109,0.941176470588235,0.650833276975453,0.485071250072666,0.725,11.9844492440605
7.3333,0.0017,0.00612142570626325,0.4385,0.0300699300699301,0.17415099892044,0.0577,3,536870956.16667,5.5,0.0057,0.0116,-0.175,NA,0.2252,0.483870967741935,0.122912137141273,1.61290322580645,1,0.0087,0.96078431372549,0.650833276975453,0.56591645841811,0.475,11.9844492440605
9,0,0,0.4043,0.0272727272727273,0.115771782604519,0.0192,1,134217776.500017,5.5,0.0021,0.0043,-0.888888888888889,NA,0.3534,0.935483870967742,0.122912137141273,1.74193548387097,NA,0.0042,1,0.650833276975453,1,0.111111111111111,11.9844492440605
12,0,0,0.4286,0.0293706293706294,0,0.0192,1,134217776.500017,5.5,0.0024,0.0048,-0.916666666666667,NA,0.3273,0.967741935483871,0.122912137141273,1.64516129032258,NA,0.0041,1,0.650833276975453,1,0.0833333333333333,11.9844492440605
6,0.0021,0.00328777720474471,0.4351,0.0286713286713287,0.307590790334404,0.0577,3,536870956.16667,5.5,0.005,0.0102,-0.082010582010582,NA,0.1634,0.516129032258065,0.122912137141273,1.67741935483871,1,0.0091,0.96078431372549,0.650833276975453,0.56591645841811,0.753968253968254,11.9844492440605
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,0.285714285714286,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
6.5,0.125,0,0.7333,0.0722543352601156,0.306573596382729,0.4,2,268435505.000009,1.26666666666667,0.0761,0.1393,0.0416666666666667,NA,0.4545,0.0714285714285714,0.517460317460317,1.21428571428571,0,0.053,0.75,0.635657181909278,0.612372435695795,1.08333333333333,0.34375
7,0.2361,0.333333333333333,0.7674,0.0751445086705202,0.113147192765458,0.4,2,268435505.000009,1.26666666666667,0.0767,0.1404,-0.208333333333333,NA,0.4583,0.142857142857143,0.517460317460317,1.14285714285714,0,0.0512,0.75,0.635657181909278,0.612372435695795,0.583333333333333,0.34375
7,0.2361,0.333333333333333,0.7674,0.0751445086705202,0.113147192765458,0.4,2,268435505.000009,1.26666666666667,0.0767,0.1404,-0.208333333333333,NA,0.4583,0.214285714285714,0.517460317460317,1.14285714285714,0,0.0512,0.75,0.635657181909278,0.612372435695795,0.583333333333333,0.34375
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,0.714285714285714,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
2,0,0,0.4286,0.0414258188824663,0.72105705434887,0.2,1,134217776.500017,1.26666666666667,0.0067,0.0123,-0.5,NA,0.5,0.785714285714286,0.517460317460317,2.07142857142857,NA,0.0312,1,0.635657181909278,1,0.5,0.34375
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,0.857142857142857,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,0.928571428571429,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,1,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
7,0.2361,0.333333333333333,0.7674,0.0751445086705202,0.113147192765458,0.4,2,268435505.000009,1.26666666666667,0.0767,0.1404,-0.208333333333333,NA,0.4583,0,0.517460317460317,1.14285714285714,0,0.0512,0.75,0.635657181909278,0.612372435695795,0.583333333333333,0.34375
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,0.357142857142857,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
2,0,0,0.4286,0.0414258188824663,0.72105705434887,0.2,1,134217776.500017,1.26666666666667,0.0067,0.0123,-0.5,NA,0.5,0.428571428571429,0.517460317460317,2.07142857142857,NA,0.0312,1,0.635657181909278,1,0.5,0.34375
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,0.5,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
2,0,0,0.4286,0.0414258188824663,0.72105705434887,0.2,1,134217776.500017,1.26666666666667,0.0067,0.0123,-0.5,NA,0.5,0.571428571428571,0.517460317460317,2.07142857142857,NA,0.0312,1,0.635657181909278,1,0.5,0.34375
12,0,0,0.7021,0.0722543352601156,0,0.2,1,134217776.500017,1.26666666666667,0.07,0.1281,-0.916666666666667,NA,0.8182,0.642857142857143,0.517460317460317,1.21428571428571,NA,0.0275,1,0.635657181909278,1,0.0833333333333333,0.34375
3.75,0.0198,0,0.44,0.142857142857143,0.077353047932923,0.125,4,2147483650,8.71428571428572,0.0056,0.0348,0.0773809523809524,NA,0.1759,0.666666666666667,0.282944713692009,1,0.8333,0.0306,0.903225806451613,0.48508399179311,0.475190963311491,1.30952380952381,6.76923076923077
7,0,0,0.4151,0.142857142857143,0,0.0312,1,134217776.500017,8.71428571428572,0.0024,0.0148,-0.857142857142857,NA,0.1766,1,0.282944713692009,1,NA,0.0104,1,0.48508399179311,1,0.142857142857143,6.76923076923077
2.9231,0.2053,0,0.5366,0.142857142857143,0.0789637865931153,0.4062,13,4294967302.5,8.71428571428572,0.0186,0.1162,0.331501831501831,NA,0.2271,0.166666666666667,0.282944713692009,1,0.6282,0.0921,0.612903225806452,0.48508399179311,0.217132222355669,5.30952380952381,6.76923076923077
2.3333,0.4364,0,0.6111,0.142857142857143,0.219334662797726,0.5625,18,4294967305,8.71428571428572,0.0225,0.14,0.526455026455027,NA,0.1791,0,0.282944713692009,1,0.3137,0.1375,0.451612903225806,0.48508399179311,0.158396987770497,10.4761904761905,6.76923076923077
2.6,0.228,0,0.5,0.142857142857143,0.371359157136465,0.3125,10,2147483653,8.71428571428572,0.0117,0.0727,0.480952380952381,NA,0.1556,0.5,0.282944713692009,1,0.3333,0.0792,0.709677419354839,0.48508399179311,0.266397713833066,5.80952380952381,6.76923076923077
2.3846,0.3086,0,0.5366,0.142857142857143,0.365675748788725,0.4062,13,4294967302.5,8.71428571428572,0.014,0.0872,0.523809523809524,NA,0.156,0.333333333333333,0.282944713692009,1,0.2949,0.1027,0.612903225806452,0.48508399179311,0.217132222355669,7.80952380952381,6.76923076923077
4,0.0531,0,0.4231,0.142857142857143,0.36084880671453,0.0625,2,268435505.000009,8.71428571428572,0.0024,0.0153,0.0714285714285714,NA,0.1644,0.833333333333333,0.282944713692009,1,0,0.0215,0.967741935483871,0.48508399179311,0.695608343640252,1.14285714285714,6.76923076923077
3.3333,0.3879,0.505555555555556,0.7619,0.102272727272727,0.147371369565913,0.6,6,1073741869.66667,2.5,0.1402,0.3762,0.215277777777778,NA,0.2024,0,0.246909571909572,1.09090909090909,0.3333,0.0938,0.444444444444444,0.641254503821471,0.272165526975909,2.29166666666667,1.47457627118644
4.5,0.1883,0.311111111111111,0.6957,0.102272727272727,0,0.4,4,2147483650,2.5,0.115,0.3085,0.0104166666666667,NA,0.2762,0.0909090909090909,0.246909571909572,1.09090909090909,0.8333,0.062,0.666666666666667,0.641254503821471,0.408248290463863,1.04166666666667,1.47457627118644
3.75,0.1987,0.161111111111111,0.6667,0.0974025974025974,0.265599133536628,0.4,4,2147483650,2.5,0.0975,0.2616,0.21875,NA,0.2259,0.181818181818182,0.246909571909572,1.18181818181818,0.3333,0.066,0.666666666666667,0.641254503821471,0.408248290463863,1.875,1.47457627118644
4.3333,0.0615,0,0.5926,0.0876623376623377,0.151861153330863,0.3,3,536870956.16667,2.5,0.0882,0.2366,-0.0138888888888889,NA,0.3265,0.272727272727273,0.246909571909572,1.36363636363636,0.6667,0.0472,0.777777777777778,0.641254503821471,0.509175077217316,0.958333333333333,1.47457627118644
4.3333,0.0726,0,0.5926,0.0876623376623377,0.151861153330863,0.3,3,536870956.16667,2.5,0.0837,0.2246,-0.0138888888888889,NA,0.375,0.363636363636364,0.246909571909572,1.36363636363636,1,0.0472,0.777777777777778,0.641254503821471,0.509175077217316,0.958333333333333,1.47457627118644
4.3333,0.0726,0,0.5926,0.0876623376623377,0.151861153330863,0.3,3,536870956.16667,2.5,0.0837,0.2246,-0.0138888888888889,NA,0.375,0.454545454545455,0.246909571909572,1.36363636363636,1,0.0472,0.777777777777778,0.641254503821471,0.509175077217316,0.958333333333333,1.47457627118644
3.5,0.0134,0.0222222222222222,0.4848,0.073051948051948,0.283007499855769,0.2,2,268435505.000009,2.5,0.0422,0.1131,-0.208333333333333,NA,0.3357,0.545454545454545,0.246909571909572,1.63636363636364,1,0.0345,0.888888888888889,0.641254503821471,0.666666666666667,0.583333333333333,1.47457627118644
8,0,0,0.5517,0.0876623376623377,0,0.1,1,134217776.500017,2.5,0.0526,0.141,-0.875,NA,0.381,0.909090909090909,0.246909571909572,1.36363636363636,NA,0.0197,1,0.641254503821471,1,0.125,1.47457627118644
2,0,0,0.4,0.0568181818181818,0.666666666666667,0.1,1,134217776.500017,2.5,0.0112,0.0299,-0.5,NA,0.1667,1,0.246909571909572,2,NA,0.0241,1,0.641254503821471,1,0.5,1.47457627118644
3,0,0,0.4324,0.0633116883116883,0.471679166426281,0.1,1,134217776.500017,2.5,0.0203,0.0544,-0.666666666666667,NA,0.2083,0.636363636363636,0.246909571909572,1.81818181818182,NA,0.0214,1,0.641254503821471,1,0.333333333333333,1.47457627118644
4,0,0,0.4211,0.0665584415584416,0.333333333333333,0.1,1,134217776.500017,2.5,0.0202,0.0543,-0.75,NA,0.3333,0.727272727272727,0.246909571909572,1.81818181818182,NA,0.0209,1,0.641254503821471,1,0.25,1.47457627118644
8,0,0,0.5517,0.0876623376623377,0,0.1,1,134217776.500017,2.5,0.0526,0.141,-0.875,NA,0.381,0.818181818181818,0.246909571909572,1.36363636363636,NA,0.0197,1,0.641254503821471,1,0.125,1.47457627118644
17,0.0051,0.0161976779070239,0.4963,0.024989039894783,0.0156434239224094,0.1304,6,1073741869.66667,6.06666666666667,0.0151,0.0182,-0.105528348463131,NA,0.3398,0.431818181818182,0.211667160558149,1.27272727272727,1,0.0093,0.888888888888889,0.728616475307025,0.384900179459751,0.366829909221214,3.25456919060052
14.5714,0.007,0.0130905074136669,0.4963,0.0246602367382727,0.0805516130374514,0.1522,7,536870961.21429,6.06666666666667,0.0157,0.019,-0.0593454271340643,NA,0.301,0.363636363636364,0.211667160558149,1.29545454545455,1,0.0107,0.866666666666667,0.728616475307025,0.351865775274498,0.58458201006155,3.25456919060052
17.6,0.0031,0.0091792266248742,0.4855,0.0243314335817624,0.0184059152031272,0.1087,5,2147483650.5,6.06666666666667,0.0128,0.0155,-0.140968213372305,NA,0.3453,0.545454545454545,0.211667160558149,1.31818181818182,1,0.008,0.911111111111111,0.728616475307025,0.42687494916219,0.295158933138473,3.25456919060052
15.7143,0.0091,0.0193749422248874,0.5038,0.0253178430512933,0.0557783677702429,0.1522,7,536870961.21429,6.06666666666667,0.0162,0.0196,-0.0636821618279419,NA,0.3261,0.409090909090909,0.211667160558149,1.25,1,0.0107,0.866666666666667,0.728616475307025,0.351865775274498,0.554224867204407,3.25456919060052
15.4,0.0347,0.0577364038548645,0.4855,0.0243314335817624,0.109853602294034,0.1087,5,2147483650.5,6.06666666666667,0.0108,0.0131,-0.104155026559119,NA,0.2911,0.590909090909091,0.211667160558149,1.31818181818182,0.8,0.0091,0.911111111111111,0.728616475307025,0.42687494916219,0.479224867204407,3.25456919060052
11.7143,0.1034,0.10479276818014,0.6442,0.0276194651468654,0.064248612108638,0.3043,14,4294967303,6.06666666666667,0.0245,0.0296,0.0352791004919248,NA,0.2365,0.0454545454545455,0.211667160558149,1.09090909090909,0.9231,0.0205,0.711111111111111,0.728616475307025,0.225374467927604,1.49390740688695,3.25456919060052
17,3e-04,0.00170006464124111,0.4408,0.0220298114861903,0.0809686099780243,0.0435,2,268435505.000009,6.06666666666667,0.0047,0.0057,-0.439285714285714,NA,0.2466,0.909090909090909,0.211667160558149,1.47727272727273,1,0.0043,0.977777777777778,0.728616475307025,0.699205898780101,0.121428571428571,3.25456919060052
16,0,0,0.3988,0.0190705830775975,0.115741082169985,0.0217,1,134217776.500017,6.06666666666667,0.0021,0.0026,-0.9375,NA,0.1842,1,0.211667160558149,1.72727272727273,NA,0.003,1,0.728616475307025,1,0.0625,3.25456919060052
6,0.0266,0.00146825396825397,0.4855,0.0186321788689171,0.412439445331014,0.1957,9,2147483652.5,6.06666666666667,0.0047,0.0057,0.129144620811287,NA,0.24,0.159090909090909,0.211667160558149,1.72727272727273,0.8611,0.0175,0.822222222222222,0.728616475307025,0.302254900194121,2.16230158730159,3.25456919060052
11.625,0.0576,0.0701939506281662,0.5826,0.0256466462078036,0.197292931931961,0.1739,8,2147483652,6.06666666666667,0.0116,0.014,0.0195640561129692,NA,0.2002,0.181818181818182,0.211667160558149,1.22727272727273,0.75,0.0138,0.844444444444444,0.728616475307025,0.324893144826965,1.15651244890375,3.25456919060052
13.625,0.0093,0.0091792266248742,0.4963,0.0243314335817624,0.105470754583402,0.1739,8,2147483652,6.06666666666667,0.0163,0.0197,-0.0313591016116592,NA,0.3199,0.204545454545455,0.211667160558149,1.31818181818182,1,0.012,0.844444444444444,0.728616475307025,0.324893144826965,0.749127187106727,3.25456919060052
15.6,0.0032,0.0030851766223764,0.4718,0.0230162209557212,0.0935453222672431,0.1087,5,2147483650.5,6.06666666666667,0.0116,0.014,-0.114518633540373,NA,0.3398,0.477272727272727,0.211667160558149,1.40909090909091,1,0.0081,0.911111111111111,0.728616475307025,0.42687494916219,0.427406832298137,3.25456919060052
6.125,0.0225,0.0134151414188864,0.4891,0.0192897851819377,0.40788027661415,0.1739,8,2147483652,6.06666666666667,0.0039,0.0048,0.102430555555556,NA,0.2027,0.227272727272727,0.211667160558149,1.68181818181818,0.7857,0.0159,0.844444444444444,0.728616475307025,0.324893144826965,1.81944444444444,3.25456919060052
15.8,0.0037,0.00804116890216243,0.482,0.0240026304252521,0.0893670851259867,0.1087,5,2147483650.5,6.06666666666667,0.0115,0.0139,-0.11525392765802,NA,0.3169,0.5,0.211667160558149,1.34090909090909,1,0.0082,0.911111111111111,0.728616475307025,0.42687494916219,0.423730361709901,3.25456919060052
18,0.0012,0.00339582885529754,0.4685,0.0230162209557212,0.0228562097569909,0.087,4,2147483650,6.06666666666667,0.0108,0.013,-0.191774665551839,NA,0.3442,0.613636363636364,0.211667160558149,1.40909090909091,1,0.0067,0.933333333333333,0.728616475307025,0.483045891539648,0.232901337792642,3.25456919060052
4.2667,0.1468,0.0134151414188864,0.5154,0.0192897851819377,0.514692958763466,0.3261,15,4294967303.5,6.06666666666667,0.0048,0.0058,0.323412698412698,NA,0.1686,0.0227272727272727,0.211667160558149,1.68181818181818,0.3429,0.034,0.688888888888889,0.728616475307025,0.214303350244288,5.85119047619048,3.25456919060052
9.5,0.0018,0,0.4012,0.0190705830775975,0.368609034823923,0.0435,2,268435505.000009,6.06666666666667,0.0024,0.0029,-0.302083333333333,NA,0.1896,0.840909090909091,0.211667160558149,1.72727272727273,1,0.0049,0.977777777777778,0.728616475307025,0.699205898780101,0.395833333333333,3.25456919060052
11.25,0.0053,0.00576787673001862,0.4323,0.0218106093818501,0.241576444157385,0.087,4,2147483650,6.06666666666667,0.0062,0.0075,-0.108558006535948,NA,0.2249,0.636363636363636,0.211667160558149,1.52272727272727,1,0.0075,0.933333333333333,0.728616475307025,0.483045891539648,0.565767973856209,3.25456919060052
13.3333,7e-04,0.00167278429449991,0.4379,0.0213722051731697,0.144453485837094,0.0652,3,536870956.16667,6.06666666666667,0.006,0.0073,-0.252878929349518,NA,0.2231,0.704545454545455,0.211667160558149,1.52272727272727,1,0.0055,0.955555555555556,0.728616475307025,0.564374448853346,0.241363211951447,3.25456919060052
15.1667,0.0058,0.0148887509163313,0.4963,0.024989039894783,0.0829604641665677,0.1304,6,1073741869.66667,6.06666666666667,0.0133,0.0161,-0.0845700719901487,NA,0.2882,0.454545454545455,0.211667160558149,1.27272727272727,1,0.0094,0.888888888888889,0.728616475307025,0.384900179459751,0.492579568059108,3.25456919060052
8.4615,0.1172,0.0659038623717344,0.6036,0.0253178430512933,0.285579316656667,0.2826,13,4294967302.5,6.06666666666667,0.0135,0.0163,0.167579712186736,NA,0.1713,0.0681818181818182,0.211667160558149,1.25,0.6154,0.0238,0.733333333333333,0.728616475307025,0.237508434398142,3.17853625842756,3.25456919060052
16.4,0.0034,0.0102170982670962,0.4855,0.0243314335817624,0.0611527635773761,0.1087,5,2147483650.5,6.06666666666667,0.0122,0.0147,-0.127732919254658,NA,0.3004,0.522727272727273,0.211667160558149,1.31818181818182,1,0.008,0.911111111111111,0.728616475307025,0.42687494916219,0.361335403726708,3.25456919060052
8.5294,0.1892,0.200832631548662,0.6569,0.0269618588338448,0.195857232858367,0.3696,17,4294967304.5,6.06666666666667,0.0195,0.0236,0.142391811797183,NA,0.1654,0,0.211667160558149,1.13636363636364,0.5515,0.0285,0.644444444444444,0.728616475307025,0.194701044506767,3.4206608005521,3.25456919060052
15.25,0.0104,0.0194182655193753,0.5076,0.0253178430512933,0.0474606131898943,0.1739,8,2147483652,6.06666666666667,0.0181,0.0218,-0.0496626730402306,NA,0.3366,0.25,0.211667160558149,1.25,1,0.012,0.844444444444444,0.728616475307025,0.324893144826965,0.602698615678155,3.25456919060052
13.9091,0.0209,0.0245137005254104,0.5234,0.0256466462078036,0.0438195203815738,0.2391,11,4294967301.5,6.06666666666667,0.0231,0.0279,-0.00228547383278841,NA,0.3364,0.0909090909090909,0.211667160558149,1.22727272727273,0.9818,0.016,0.777777777777778,0.728616475307025,0.265908011739155,0.974859787839327,3.25456919060052
14,0,0,0.4012,0.0186321788689171,0.15832811420664,0.0217,1,134217776.500017,6.06666666666667,0.002,0.0024,-0.928571428571429,NA,0.1901,0.931818181818182,0.211667160558149,1.72727272727273,NA,0.003,1,0.728616475307025,1,0.0714285714285714,3.25456919060052
10.5,0.0049,0.0208385640538774,0.3964,0.0200569925471285,0.311800385711765,0.0435,2,268435505.000009,6.06666666666667,0.0027,0.0032,-0.345588235294118,NA,0.1785,0.863636363636364,0.211667160558149,1.65909090909091,1,0.0053,0.977777777777778,0.728616475307025,0.699205898780101,0.308823529411765,3.25456919060052
4,0,0,0.2991,0.0139193336256028,0.557870541084992,0.0217,1,134217776.500017,6.06666666666667,2e-04,2e-04,-0.75,NA,0.4,0.954545454545455,0.211667160558149,2.25,NA,0.004,1,0.728616475307025,1,0.25,3.25456919060052
13.375,0.0264,0.0148887509163313,0.5038,0.024989039894783,0.154281932290406,0.1739,8,2147483652,6.06666666666667,0.0156,0.0188,0.00688494600738846,NA,0.2909,0.272727272727273,0.211667160558149,1.27272727272727,0.8214,0.0128,0.844444444444444,0.728616475307025,0.324893144826965,1.05507956805911,3.25456919060052
10.5714,0.005,0.0032940179272719,0.4718,0.0226874177992109,0.202071689972585,0.1522,7,536870961.21429,6.06666666666667,0.0121,0.0146,-0.0266589969321062,NA,0.2372,0.386363636363636,0.211667160558149,1.43181818181818,1,0.0107,0.866666666666667,0.728616475307025,0.351865775274498,0.813387021475257,3.25456919060052
4.7,0.0888,0.0134151414188864,0.4963,0.0192897851819377,0.552107850211955,0.2174,10,2147483653,6.06666666666667,0.0038,0.0046,0.320396825396825,NA,0.151,0.136363636363636,0.211667160558149,1.68181818181818,0.3556,0.0238,0.8,0.728616475307025,0.282842712474619,4.20396825396825,3.25456919060052
16.5,0.0012,0.00409061704358158,0.4685,0.0230162209557212,0.0532450720012692,0.087,4,2147483650,6.06666666666667,0.0102,0.0124,-0.186417522694697,NA,0.2897,0.659090909090909,0.211667160558149,1.40909090909091,1,0.0067,0.933333333333333,0.728616475307025,0.483045891539648,0.254329909221214,3.25456919060052
19,7e-04,0.00246894927019151,0.4621,0.0226874177992109,0.0216584658992909,0.0652,3,536870956.16667,6.06666666666667,0.0082,0.0099,-0.278364389233954,NA,0.3351,0.727272727272727,0.211667160558149,1.43181818181818,1,0.0055,0.955555555555556,0.728616475307025,0.564374448853346,0.164906832298137,3.25456919060052
9.75,0.0398,0.0651686044911316,0.563,0.0248794388426129,0.208030228017465,0.1739,8,2147483652,6.06666666666667,0.0088,0.0106,-0.0088045634920635,NA,0.1653,0.295454545454545,0.211667160558149,1.29545454545455,0.8929,0.0138,0.844444444444444,0.728616475307025,0.324893144826965,0.929563492063492,3.25456919060052
14.3636,0.0586,0.10479276818014,0.6262,0.0276194651468654,0.022467799084987,0.2391,11,4294967301.5,6.06666666666667,0.0232,0.0281,-0.0100055315528461,NA,0.2867,0.113636363636364,0.211667160558149,1.09090909090909,1,0.0161,0.777777777777778,0.728616475307025,0.265908011739155,0.889939152918693,3.25456919060052
3.6667,0.0028,0.000420168067226891,0.4061,0.0157825515124945,0.600251772001546,0.0652,3,536870956.16667,6.06666666666667,5e-04,6e-04,9.25185853854297e-18,NA,0.1449,0.75,0.211667160558149,2,1,0.0086,0.955555555555556,0.728616475307025,0.564374448853346,1,3.25456919060052
6,0,0,0.3918,0.0154537483559842,0.428555964120285,0.0217,1,134217776.500017,6.06666666666667,3e-04,4e-04,-0.833333333333333,NA,0.1368,0.977272727272727,0.211667160558149,2.02272727272727,NA,0.0037,1,0.728616475307025,1,0.166666666666667,3.25456919060052
5.4,0.0241,0,0.4408,0.0172073651907058,0.506049143848212,0.1087,5,2147483650.5,6.06666666666667,0.0023,0.0028,0.147222222222222,NA,0.1996,0.568181818181818,0.211667160558149,1.84090909090909,0.6,0.0113,0.911111111111111,0.728616475307025,0.42687494916219,1.73611111111111,3.25456919060052
16.6667,0.0016,0.0111656376952426,0.4621,0.0236738272687418,0.0621412512632578,0.0652,3,536870956.16667,6.06666666666667,0.0068,0.0083,-0.27202380952381,NA,0.2559,0.772727272727273,0.211667160558149,1.36363636363636,1,0.0056,0.955555555555556,0.728616475307025,0.564374448853346,0.183928571428571,3.25456919060052
9,0.0105,0.0282652642996998,0.5,0.0219202104340202,0.286786204748868,0.087,4,2147483650,6.06666666666667,0.0037,0.0045,-0.114930555555556,NA,0.1423,0.681818181818182,0.211667160558149,1.5,0.8333,0.0079,0.933333333333333,0.728616475307025,0.483045891539648,0.540277777777778,3.25456919060052
5.6667,0.0079,0,0.4558,0.0179745725558965,0.522929909907429,0.0652,3,536870956.16667,6.06666666666667,0.0014,0.0017,-0.0277777777777778,NA,0.105,0.795454545454545,0.211667160558149,1.77272727272727,1,0.008,0.955555555555556,0.728616475307025,0.564374448853346,0.916666666666667,3.25456919060052
19,6e-04,0.00241129365858525,0.4685,0.0233450241122315,0.0216584658992909,0.0652,3,536870956.16667,6.06666666666667,0.0083,0.0101,-0.278364389233954,NA,0.2835,0.818181818181818,0.211667160558149,1.38636363636364,1,0.0054,0.955555555555556,0.728616475307025,0.564374448853346,0.164906832298137,3.25456919060052
8.5,0.0067,0.0178706009064092,0.411,0.0188513809732573,0.355554108895019,0.0435,2,268435505.000009,6.06666666666667,0.0021,0.0026,-0.336538461538462,NA,0.1824,0.886363636363636,0.211667160558149,1.72727272727273,1,0.0053,0.977777777777778,0.728616475307025,0.699205898780101,0.326923076923077,3.25456919060052
15.25,0.0124,0.0193749422248874,0.5076,0.0253178430512933,0.0689154477996179,0.1739,8,2147483652,6.06666666666667,0.0181,0.0219,-0.0301266535042111,NA,0.3352,0.318181818181818,0.211667160558149,1.25,0.9643,0.0122,0.844444444444444,0.728616475307025,0.324893144826965,0.758986771966312,3.25456919060052
3.25,0.0694,0.0040542303878073,0.4752,0.0183033757124068,0.697505069765212,0.1739,8,2147483652,6.06666666666667,0.0017,0.002,0.40625,NA,0.0987,0.340909090909091,0.211667160558149,1.75,0.25,0.0222,0.844444444444444,0.728616475307025,0.324893144826965,4.25,3.25456919060052
2.7143,0.1723,0.222222222222222,0.5072,0.163366336633663,0.386788392805632,0.3043,7,536870961.21429,9,-0.0454,0.0235,0.369047619047619,NA,0.1495,0.666666666666667,0.273471695086602,1.16666666666667,0.4762,0.0624,0.727272727272727,0.584599609934711,0.322329185610152,3.58333333333333,6.94067796610169
